series_id,surface
1786,concrete
1787,concrete
1788,tiled
1789,concrete
1790,soft_tiles
1791,wood
1792,concrete
1793,soft_pvc
1794,concrete
1795,hard_tiles_large_space
1796,wood
1797,concrete
1798,concrete
1799,soft_tiles
1800,wood
1801,soft_pvc
1802,concrete
1803,concrete
1804,concrete
1805,concrete
1806,concrete
1807,concrete
1808,concrete
1809,concrete
1810,concrete
1811,concrete
1812,concrete
1813,soft_tiles
1814,concrete
1815,hard_tiles_large_space
1816,hard_tiles_large_space
1817,wood
1818,hard_tiles_large_space
1819,fine_concrete
1820,wood
1821,fine_concrete
1822,concrete
1823,fine_concrete
1824,concrete
1825,wood
1826,wood
1827,tiled
1828,concrete
1829,concrete
1830,soft_tiles
1831,concrete
1832,wood
1833,fine_concrete
1834,wood
1835,soft_pvc
1836,concrete
1837,wood
1838,soft_tiles
1839,soft_pvc
1840,hard_tiles_large_space
1841,soft_pvc
1842,soft_pvc
1843,wood
1844,wood
1845,concrete
1846,tiled
1847,wood
1848,concrete
1849,soft_pvc
1850,soft_pvc
1851,concrete
1852,concrete
1853,tiled
1854,soft_tiles
1855,concrete
1856,soft_pvc
1857,concrete
1858,hard_tiles_large_space
1859,wood
1860,concrete
1861,concrete
1862,tiled
1863,concrete
1864,fine_concrete
1865,concrete
1866,soft_pvc
1867,soft_pvc
1868,fine_concrete
1869,soft_pvc
1870,wood
1871,concrete
1872,wood
1873,soft_pvc
1874,fine_concrete
1875,wood
1876,concrete
1877,soft_tiles
1878,soft_tiles
1879,wood
1880,wood
1881,tiled
1882,soft_pvc
1883,wood
1884,fine_concrete
1885,soft_pvc
1886,hard_tiles_large_space
1887,hard_tiles_large_space
1888,concrete
1889,concrete
1890,soft_pvc
1891,fine_concrete
1892,tiled
1893,concrete
1894,fine_concrete
1895,concrete
1896,carpet
1897,wood
1898,concrete
1899,soft_tiles
1900,concrete
1901,wood
1902,wood
1903,soft_tiles
1904,tiled
1905,wood
1906,fine_concrete
1907,wood
1908,soft_tiles
1909,soft_tiles
1910,concrete
1911,hard_tiles_large_space
1912,hard_tiles_large_space
1913,soft_pvc
1914,concrete
1915,soft_pvc
1916,concrete
1917,wood
1918,concrete
1919,soft_pvc
1920,concrete
1921,concrete
1922,fine_concrete
1923,concrete
1924,wood
1925,concrete
1926,fine_concrete
1927,tiled
1928,soft_pvc
1929,wood
1930,wood
1931,soft_pvc
1932,concrete
1933,soft_pvc
1934,tiled
1935,wood
1936,concrete
1937,soft_pvc
1938,tiled
1939,wood
1940,concrete
1941,soft_tiles
1942,concrete
1943,concrete
1944,hard_tiles_large_space
1945,carpet
1946,concrete
1947,concrete
1948,concrete
1949,wood
1950,soft_pvc
1951,wood
1952,hard_tiles_large_space
1953,wood
1954,soft_pvc
1955,soft_pvc
1956,concrete
1957,tiled
1958,wood
1959,tiled
1960,concrete
1961,soft_tiles
1962,concrete
1963,hard_tiles_large_space
1964,carpet
1965,concrete
1966,hard_tiles_large_space
1967,fine_concrete
1968,wood
1969,wood
1970,hard_tiles_large_space
1971,wood
1972,concrete
1973,wood
1974,tiled
1975,concrete
1976,soft_pvc
1977,wood
1978,tiled
1979,concrete
1980,hard_tiles_large_space
1981,concrete
1982,fine_concrete
1983,tiled
1984,concrete
1985,carpet
1986,soft_pvc
1987,wood
1988,soft_pvc
1989,tiled
1990,concrete
1991,wood
1992,soft_tiles
1993,concrete
1994,carpet
1995,hard_tiles_large_space
1996,concrete
1997,hard_tiles_large_space
1998,hard_tiles_large_space
1999,hard_tiles_large_space
2000,soft_pvc
2001,soft_tiles
2002,soft_pvc
2003,soft_tiles
2004,carpet
2005,soft_pvc
2006,soft_pvc
2007,concrete
2008,soft_pvc
2009,concrete
2010,concrete
2011,tiled
2012,soft_pvc
2013,concrete
2014,soft_pvc
2015,wood
2016,wood
2017,soft_tiles
2018,concrete
2019,concrete
2020,hard_tiles_large_space
2021,tiled
2022,fine_concrete
2023,soft_tiles
2024,soft_tiles
2025,concrete
2026,soft_pvc
2027,hard_tiles_large_space
2028,soft_pvc
2029,soft_tiles
2030,soft_pvc
2031,fine_concrete
2032,wood
2033,soft_pvc
2034,carpet
2035,hard_tiles_large_space
2036,carpet
2037,soft_pvc
2038,wood
2039,tiled
2040,concrete
2041,carpet
2042,soft_pvc
2043,carpet
2044,tiled
2045,tiled
2046,soft_tiles
2047,tiled
2048,fine_concrete
2049,wood
2050,tiled
2051,soft_pvc
2052,concrete
2053,concrete
2054,hard_tiles_large_space
2055,concrete
2056,soft_pvc
2057,soft_tiles
2058,concrete
2059,concrete
2060,concrete
2061,wood
2062,soft_tiles
2063,hard_tiles_large_space
2064,concrete
2065,soft_pvc
2066,concrete
2067,soft_pvc
2068,carpet
2069,carpet
2070,concrete
2071,wood
2072,soft_pvc
2073,concrete
2074,concrete
2075,concrete
2076,soft_tiles
2077,concrete
2078,soft_pvc
2079,wood
2080,tiled
2081,concrete
2082,concrete
2083,hard_tiles_large_space
2084,soft_pvc
2085,concrete
2086,concrete
2087,concrete
2088,fine_concrete
2089,concrete
2090,concrete
2091,hard_tiles_large_space
2092,concrete
2093,soft_tiles
2094,wood
2095,soft_tiles
2096,concrete
2097,hard_tiles_large_space
2098,soft_tiles
2099,hard_tiles_large_space
2100,carpet
2101,concrete
2102,concrete
2103,fine_concrete
2104,fine_concrete
2105,concrete
2106,wood
2107,hard_tiles_large_space
2108,concrete
2109,concrete
2110,soft_pvc
2111,soft_pvc
2112,concrete
2113,soft_tiles
2114,soft_pvc
2115,soft_tiles
2116,tiled
2117,concrete
2118,concrete
2119,soft_tiles
2120,tiled
2121,soft_pvc
2122,fine_concrete
2123,soft_pvc
2124,soft_pvc
2125,concrete
2126,wood
2127,wood
2128,concrete
2129,tiled
2130,wood
2131,wood
2132,concrete
2133,hard_tiles_large_space
2134,fine_concrete
2135,soft_tiles
2136,hard_tiles_large_space
2137,concrete
2138,concrete
2139,tiled
2140,soft_pvc
2141,wood
2142,soft_pvc
2143,tiled
2144,fine_concrete
2145,wood
2146,concrete
2147,fine_concrete
2148,concrete
2149,concrete
2150,wood
2151,wood
2152,carpet
2153,concrete
2154,fine_concrete
2155,soft_tiles
2156,fine_concrete
2157,fine_concrete
2158,soft_tiles
2159,concrete
2160,concrete
2161,concrete
2162,concrete
2163,hard_tiles_large_space
2164,tiled
2165,soft_pvc
2166,soft_pvc
2167,concrete
2168,tiled
2169,tiled
2170,concrete
2171,hard_tiles_large_space
2172,soft_pvc
2173,soft_tiles
2174,carpet
2175,concrete
2176,concrete
2177,hard_tiles_large_space
2178,wood
2179,tiled
2180,concrete
2181,soft_pvc
2182,hard_tiles_large_space
2183,wood
2184,wood
2185,tiled
2186,hard_tiles_large_space
2187,tiled
2188,hard_tiles_large_space
2189,wood
2190,tiled
2191,hard_tiles_large_space
2192,concrete
2193,wood
2194,soft_tiles
2195,hard_tiles_large_space
2196,concrete
2197,soft_pvc
2198,soft_tiles
2199,hard_tiles_large_space
2200,soft_tiles
2201,wood
2202,concrete
2203,concrete
2204,concrete
2205,concrete
2206,fine_concrete
2207,hard_tiles_large_space
2208,concrete
2209,soft_pvc
2210,soft_pvc
2211,soft_pvc
2212,wood
2213,concrete
2214,fine_concrete
2215,wood
2216,wood
2217,soft_tiles
2218,concrete
2219,wood
2220,concrete
2221,hard_tiles_large_space
2222,tiled
2223,fine_concrete
2224,carpet
2225,concrete
2226,soft_pvc
2227,wood
2228,wood
2229,concrete
2230,soft_tiles
2231,wood
2232,soft_pvc
2233,soft_pvc
2234,concrete
2235,soft_tiles
2236,hard_tiles_large_space
2237,wood
2238,concrete
2239,soft_pvc
2240,wood
2241,carpet
2242,wood
2243,wood
2244,soft_tiles
2245,fine_concrete
2246,concrete
2247,fine_concrete
2248,tiled
2249,hard_tiles_large_space
2250,soft_tiles
2251,wood
2252,wood
2253,soft_tiles
2254,wood
2255,wood
2256,tiled
2257,tiled
2258,soft_tiles
2259,soft_pvc
2260,soft_tiles
2261,soft_pvc
2262,soft_tiles
2263,wood
2264,soft_tiles
2265,hard_tiles_large_space
2266,hard_tiles_large_space
2267,wood
2268,soft_tiles
2269,concrete
2270,concrete
2271,fine_concrete
2272,fine_concrete
2273,concrete
2274,concrete
2275,hard_tiles_large_space
2276,tiled
2277,tiled
2278,wood
2279,tiled
2280,fine_concrete
2281,soft_pvc
2282,soft_pvc
2283,tiled
2284,tiled
2285,concrete
2286,concrete
2287,tiled
2288,concrete
2289,concrete
2290,concrete
2291,fine_concrete
2292,hard_tiles_large_space
2293,hard_tiles_large_space
2294,wood
2295,concrete
2296,carpet
2297,concrete
2298,wood
2299,fine_concrete
2300,soft_pvc
2301,fine_concrete
2302,concrete
2303,wood
2304,soft_pvc
2305,concrete
2306,soft_pvc
2307,wood
2308,fine_concrete
2309,fine_concrete
2310,fine_concrete
2311,concrete
2312,hard_tiles_large_space
2313,concrete
2314,fine_concrete
2315,hard_tiles_large_space
2316,wood
2317,fine_concrete
2318,wood
2319,fine_concrete
2320,concrete
2321,concrete
2322,wood
2323,concrete
2324,fine_concrete
2325,soft_pvc
2326,hard_tiles_large_space
2327,soft_tiles
2328,concrete
2329,wood
2330,concrete
2331,soft_pvc
2332,soft_pvc
2333,wood
2334,soft_pvc
2335,soft_tiles
2336,wood
2337,soft_pvc
2338,concrete
2339,concrete
2340,concrete
2341,fine_concrete
2342,wood
2343,soft_tiles
2344,wood
2345,concrete
2346,hard_tiles_large_space
2347,hard_tiles_large_space
2348,soft_tiles
2349,tiled
2350,hard_tiles_large_space
2351,concrete
2352,soft_tiles
2353,tiled
2354,concrete
2355,carpet
2356,soft_pvc
2357,soft_tiles
2358,fine_concrete
2359,wood
2360,wood
2361,wood
2362,wood
2363,soft_tiles
2364,soft_pvc
2365,soft_pvc
2366,soft_tiles
2367,concrete
2368,wood
2369,hard_tiles_large_space
2370,concrete
2371,soft_pvc
2372,hard_tiles_large_space
2373,wood
2374,concrete
2375,soft_pvc
2376,soft_pvc
2377,carpet
2378,wood
2379,wood
2380,tiled
2381,concrete
2382,tiled
2383,soft_pvc
2384,hard_tiles_large_space
2385,carpet
2386,tiled
2387,hard_tiles_large_space
2388,concrete
2389,concrete
2390,wood
2391,wood
2392,soft_pvc
2393,carpet
2394,hard_tiles_large_space
2395,concrete
2396,soft_pvc
2397,concrete
2398,fine_concrete
2399,concrete
2400,wood
2401,wood
2402,tiled
2403,soft_pvc
2404,hard_tiles_large_space
2405,tiled
2406,fine_concrete
2407,soft_tiles
2408,concrete
2409,carpet
2410,soft_pvc
2411,carpet
2412,tiled
2413,carpet
2414,concrete
2415,wood
2416,concrete
2417,soft_pvc
2418,soft_pvc
2419,soft_tiles
2420,carpet
2421,soft_tiles
2422,tiled
2423,wood
2424,concrete
2425,carpet
2426,wood
2427,tiled
2428,carpet
2429,wood
2430,wood
2431,wood
2432,hard_tiles_large_space
2433,soft_pvc
2434,fine_concrete
2435,concrete
2436,carpet
2437,soft_tiles
2438,hard_tiles_large_space
2439,soft_pvc
2440,soft_pvc
2441,concrete
2442,hard_tiles_large_space
2443,soft_pvc
2444,soft_tiles
2445,soft_pvc
2446,concrete
2447,soft_tiles
2448,hard_tiles_large_space
2449,fine_concrete
2450,concrete
2451,carpet
2452,wood
2453,concrete
2454,concrete
2455,hard_tiles_large_space
2456,wood
2457,concrete
2458,concrete
2459,concrete
2460,hard_tiles_large_space
2461,soft_pvc
2462,concrete
2463,wood
2464,carpet
2465,fine_concrete
2466,wood
2467,concrete
2468,soft_pvc
2469,hard_tiles_large_space
2470,fine_concrete
2471,hard_tiles_large_space
2472,soft_pvc
2473,wood
2474,wood
2475,concrete
2476,soft_tiles
2477,fine_concrete
2478,wood
2479,concrete
2480,concrete
2481,concrete
2482,carpet
2483,concrete
2484,wood
2485,hard_tiles_large_space
2486,soft_pvc
2487,soft_pvc
2488,concrete
2489,soft_pvc
2490,concrete
2491,concrete
2492,soft_pvc
2493,concrete
2494,concrete
2495,concrete
2496,soft_pvc
2497,soft_pvc
2498,wood
2499,carpet
2500,wood
2501,concrete
2502,wood
2503,wood
2504,concrete
2505,concrete
2506,concrete
2507,concrete
2508,concrete
2509,tiled
2510,concrete
2511,concrete
2512,concrete
2513,soft_pvc
2514,concrete
2515,fine_concrete
2516,hard_tiles_large_space
2517,wood
2518,fine_concrete
2519,hard_tiles_large_space
2520,concrete
2521,concrete
2522,soft_pvc
2523,wood
2524,soft_pvc
2525,concrete
2526,concrete
2527,wood
2528,wood
2529,soft_tiles
2530,soft_pvc
2531,soft_tiles
2532,fine_concrete
2533,hard_tiles_large_space
2534,fine_concrete
2535,soft_pvc
2536,wood
2537,soft_tiles
2538,concrete
2539,concrete
2540,wood
2541,concrete
2542,wood
2543,hard_tiles_large_space
2544,tiled
2545,wood
2546,concrete
2547,soft_pvc
2548,concrete
2549,soft_pvc
2550,carpet
2551,soft_pvc
2552,wood
2553,tiled
2554,tiled
2555,fine_concrete
2556,tiled
2557,hard_tiles_large_space
2558,tiled
2559,concrete
2560,hard_tiles_large_space
2561,concrete
2562,wood
2563,hard_tiles_large_space
2564,carpet
2565,wood
2566,concrete
2567,wood
2568,concrete
2569,wood
2570,concrete
2571,soft_pvc
2572,hard_tiles_large_space
2573,carpet
2574,wood
2575,tiled
2576,concrete
2577,wood
2578,wood
2579,hard_tiles_large_space
2580,fine_concrete
2581,tiled
2582,concrete
2583,concrete
2584,soft_tiles
2585,concrete
2586,soft_tiles
2587,concrete
2588,concrete
2589,soft_pvc
2590,concrete
2591,wood
2592,soft_pvc
2593,fine_concrete
2594,tiled
2595,hard_tiles_large_space
2596,wood
2597,carpet
2598,wood
2599,soft_tiles
2600,soft_pvc
2601,soft_pvc
2602,concrete
2603,hard_tiles_large_space
2604,soft_tiles
2605,carpet
2606,soft_pvc
2607,wood
2608,carpet
2609,hard_tiles_large_space
2610,hard_tiles_large_space
2611,soft_pvc
2612,concrete
2613,concrete
2614,concrete
2615,wood
2616,wood
2617,fine_concrete
2618,fine_concrete
2619,concrete
2620,concrete
2621,carpet
2622,wood
2623,wood
2624,fine_concrete
2625,soft_pvc
2626,soft_pvc
2627,carpet
2628,concrete
2629,concrete
2630,concrete
2631,tiled
2632,wood
2633,concrete
2634,carpet
2635,concrete
2636,wood
2637,concrete
2638,concrete
2639,soft_tiles
2640,hard_tiles_large_space
2641,fine_concrete
2642,concrete
2643,wood
2644,fine_concrete
2645,concrete
2646,wood
2647,hard_tiles_large_space
2648,concrete
2649,soft_pvc
2650,tiled
2651,soft_tiles
2652,soft_tiles
2653,wood
2654,soft_pvc
2655,tiled
2656,wood
2657,soft_pvc
2658,hard_tiles_large_space
2659,concrete
2660,soft_pvc
2661,concrete
2662,carpet
2663,soft_tiles
2664,wood
2665,concrete
2666,wood
2667,wood
2668,carpet
2669,fine_concrete
2670,concrete
2671,concrete
2672,soft_pvc
2673,soft_pvc
2674,concrete
2675,concrete
2676,wood
2677,soft_tiles
2678,hard_tiles_large_space
2679,soft_pvc
2680,soft_pvc
2681,fine_concrete
2682,concrete
2683,soft_pvc
2684,concrete
2685,concrete
2686,soft_pvc
2687,tiled
2688,concrete
2689,soft_pvc
2690,concrete
2691,concrete
2692,soft_pvc
2693,soft_pvc
2694,wood
2695,tiled
2696,tiled
2697,hard_tiles_large_space
2698,hard_tiles_large_space
2699,hard_tiles_large_space
2700,soft_pvc
2701,wood
2702,carpet
2703,soft_pvc
2704,wood
2705,wood
2706,concrete
2707,soft_tiles
2708,concrete
2709,soft_pvc
2710,concrete
2711,wood
2712,wood
2713,wood
2714,concrete
2715,hard_tiles_large_space
2716,wood
2717,wood
2718,tiled
2719,soft_tiles
2720,concrete
2721,tiled
2722,fine_concrete
2723,tiled
2724,concrete
2725,wood
2726,soft_pvc
2727,concrete
2728,wood
2729,tiled
2730,carpet
2731,wood
2732,wood
2733,hard_tiles_large_space
2734,concrete
2735,carpet
2736,soft_tiles
2737,soft_tiles
2738,soft_pvc
2739,concrete
2740,concrete
2741,wood
2742,soft_pvc
2743,concrete
2744,concrete
2745,wood
2746,fine_concrete
2747,concrete
2748,soft_tiles
2749,tiled
2750,soft_pvc
2751,concrete
2752,concrete
2753,soft_pvc
2754,concrete
2755,soft_tiles
2756,tiled
2757,soft_pvc
2758,concrete
2759,soft_pvc
2760,concrete
2761,concrete
2762,soft_pvc
2763,hard_tiles_large_space
2764,soft_tiles
2765,soft_pvc
2766,carpet
2767,soft_pvc
2768,wood
2769,concrete
2770,hard_tiles_large_space
2771,hard_tiles_large_space
2772,soft_pvc
2773,fine_concrete
2774,tiled
2775,fine_concrete
2776,soft_tiles
2777,soft_pvc
2778,concrete
2779,wood
2780,wood
2781,soft_pvc
2782,soft_pvc
2783,concrete
2784,fine_concrete
2785,tiled
2786,soft_pvc
2787,hard_tiles_large_space
2788,hard_tiles_large_space
2789,soft_pvc
2790,hard_tiles_large_space
2791,wood
2792,soft_tiles
2793,concrete
2794,soft_tiles
2795,soft_tiles
2796,carpet
2797,wood
2798,soft_pvc
2799,wood
2800,soft_tiles
2801,concrete
2802,wood
2803,hard_tiles_large_space
2804,concrete
2805,wood
2806,concrete
2807,concrete
2808,tiled
2809,fine_concrete
2810,wood
2811,soft_tiles
2812,concrete
2813,concrete
2814,concrete
2815,soft_pvc
2816,carpet
2817,wood
2818,concrete
2819,fine_concrete
2820,tiled
2821,carpet
2822,concrete
2823,concrete
2824,concrete
2825,concrete
2826,tiled
2827,soft_tiles
2828,soft_tiles
2829,soft_tiles
2830,concrete
2831,tiled
2832,concrete
2833,wood
2834,tiled
2835,soft_pvc
2836,concrete
2837,soft_tiles
2838,wood
2839,soft_pvc
2840,fine_concrete
2841,concrete
2842,carpet
2843,soft_pvc
2844,hard_tiles_large_space
2845,soft_pvc
2846,wood
2847,concrete
2848,carpet
2849,wood
2850,wood
2851,soft_tiles
2852,soft_pvc
2853,wood
2854,wood
2855,wood
2856,wood
2857,fine_concrete
2858,wood
2859,soft_pvc
2860,concrete
2861,wood
2862,wood
2863,concrete
2864,fine_concrete
2865,concrete
2866,concrete
2867,soft_tiles
2868,wood
2869,concrete
2870,hard_tiles_large_space
2871,concrete
2872,wood
2873,carpet
2874,soft_pvc
2875,tiled
2876,soft_pvc
2877,concrete
2878,concrete
2879,fine_concrete
2880,hard_tiles_large_space
2881,fine_concrete
2882,wood
2883,carpet
2884,hard_tiles_large_space
2885,wood
2886,fine_concrete
2887,hard_tiles_large_space
2888,tiled
2889,concrete
2890,soft_tiles
2891,concrete
2892,wood
2893,hard_tiles_large_space
2894,wood
2895,concrete
2896,concrete
2897,concrete
2898,fine_concrete
2899,carpet
2900,soft_pvc
2901,soft_tiles
2902,wood
2903,concrete
2904,carpet
2905,concrete
2906,tiled
2907,wood
2908,fine_concrete
2909,fine_concrete
2910,concrete
2911,soft_pvc
2912,tiled
2913,hard_tiles_large_space
2914,tiled
2915,concrete
2916,fine_concrete
2917,concrete
2918,concrete
2919,soft_pvc
2920,wood
2921,soft_tiles
2922,concrete
2923,soft_pvc
2924,concrete
2925,concrete
2926,fine_concrete
2927,soft_tiles
2928,soft_pvc
2929,soft_pvc
2930,concrete
2931,concrete
2932,tiled
2933,soft_pvc
2934,wood
2935,soft_pvc
2936,wood
2937,wood
2938,wood
2939,soft_pvc
2940,tiled
2941,hard_tiles_large_space
2942,hard_tiles_large_space
2943,hard_tiles_large_space
2944,concrete
2945,soft_pvc
2946,soft_tiles
2947,fine_concrete
2948,soft_pvc
2949,concrete
2950,hard_tiles_large_space
2951,wood
2952,soft_tiles
2953,hard_tiles_large_space
2954,hard_tiles_large_space
2955,concrete
2956,concrete
2957,wood
2958,fine_concrete
2959,fine_concrete
2960,carpet
2961,wood
2962,concrete
2963,soft_pvc
2964,wood
2965,concrete
2966,concrete
2967,concrete
2968,soft_pvc
2969,soft_tiles
2970,concrete
2971,concrete
2972,soft_tiles
2973,wood
2974,wood
2975,wood
2976,wood
2977,tiled
2978,concrete
2979,concrete
2980,wood
2981,concrete
2982,concrete
2983,wood
2984,wood
2985,wood
2986,concrete
2987,concrete
2988,wood
2989,hard_tiles_large_space
2990,wood
2991,concrete
2992,wood
2993,concrete
2994,soft_tiles
2995,concrete
2996,soft_tiles
2997,concrete
2998,concrete
2999,soft_pvc
3000,concrete
3001,soft_pvc
3002,fine_concrete
3003,tiled
3004,wood
3005,fine_concrete
3006,tiled
3007,hard_tiles_large_space
3008,soft_tiles
3009,concrete
3010,concrete
3011,soft_tiles
3012,wood
3013,concrete
3014,carpet
3015,hard_tiles_large_space
3016,concrete
3017,soft_pvc
3018,wood
3019,wood
3020,hard_tiles_large_space
3021,soft_pvc
3022,tiled
3023,concrete
3024,soft_pvc
3025,soft_pvc
3026,wood
3027,fine_concrete
3028,concrete
3029,wood
3030,hard_tiles_large_space
3031,concrete
3032,concrete
3033,wood
3034,wood
3035,carpet
3036,carpet
3037,wood
3038,wood
3039,concrete
3040,soft_pvc
3041,wood
3042,concrete
3043,concrete
3044,concrete
3045,fine_concrete
3046,soft_pvc
3047,wood
3048,fine_concrete
3049,soft_pvc
3050,wood
3051,concrete
3052,concrete
3053,concrete
3054,hard_tiles_large_space
3055,tiled
3056,wood
3057,hard_tiles_large_space
3058,fine_concrete
3059,soft_pvc
3060,hard_tiles_large_space
3061,carpet
3062,wood
3063,tiled
3064,hard_tiles_large_space
3065,fine_concrete
3066,concrete
3067,concrete
3068,concrete
3069,concrete
3070,tiled
3071,wood
3072,concrete
3073,wood
3074,soft_pvc
3075,concrete
3076,wood
3077,concrete
3078,concrete
3079,concrete
3080,soft_tiles
3081,wood
3082,concrete
3083,soft_pvc
3084,concrete
3085,concrete
3086,concrete
3087,wood
3088,soft_pvc
3089,soft_pvc
3090,concrete
3091,fine_concrete
3092,wood
3093,hard_tiles_large_space
3094,concrete
3095,concrete
3096,fine_concrete
3097,hard_tiles_large_space
3098,concrete
3099,soft_pvc
3100,fine_concrete
3101,tiled
3102,soft_pvc
3103,hard_tiles_large_space
3104,concrete
3105,carpet
3106,wood
3107,wood
3108,concrete
3109,soft_tiles
3110,soft_pvc
3111,soft_tiles
3112,concrete
3113,concrete
3114,wood
3115,concrete
3116,soft_pvc
3117,carpet
3118,concrete
3119,concrete
3120,wood
3121,concrete
3122,soft_tiles
3123,soft_pvc
3124,hard_tiles_large_space
3125,hard_tiles_large_space
3126,wood
3127,wood
3128,wood
3129,soft_tiles
3130,hard_tiles_large_space
3131,concrete
3132,carpet
3133,soft_tiles
3134,tiled
3135,hard_tiles_large_space
3136,concrete
3137,concrete
3138,fine_concrete
3139,concrete
3140,soft_pvc
3141,soft_tiles
3142,wood
3143,wood
3144,wood
3145,hard_tiles_large_space
3146,hard_tiles_large_space
3147,concrete
3148,fine_concrete
3149,concrete
3150,soft_pvc
3151,concrete
3152,soft_pvc
3153,hard_tiles_large_space
3154,concrete
3155,concrete
3156,wood
3157,carpet
3158,concrete
3159,wood
3160,wood
3161,carpet
3162,wood
3163,fine_concrete
3164,hard_tiles_large_space
3165,concrete
3166,concrete
3167,hard_tiles_large_space
3168,tiled
3169,soft_pvc
3170,hard_tiles_large_space
3171,concrete
3172,hard_tiles_large_space
3173,concrete
3174,fine_concrete
3175,wood
3176,soft_pvc
3177,wood
3178,concrete
3179,tiled
3180,soft_tiles
3181,concrete
3182,soft_pvc
3183,concrete
3184,concrete
3185,hard_tiles_large_space
3186,soft_tiles
3187,fine_concrete
3188,hard_tiles_large_space
3189,wood
3190,wood
3191,concrete
3192,wood
3193,fine_concrete
3194,wood
3195,concrete
3196,soft_tiles
3197,soft_pvc
3198,concrete
3199,concrete
3200,fine_concrete
3201,concrete
3202,concrete
3203,carpet
3204,concrete
3205,hard_tiles_large_space
3206,concrete
3207,tiled
3208,hard_tiles_large_space
3209,hard_tiles_large_space
3210,soft_pvc
3211,concrete
3212,tiled
3213,soft_pvc
3214,wood
3215,soft_pvc
3216,wood
3217,soft_tiles
3218,concrete
3219,tiled
3220,fine_concrete
3221,tiled
3222,wood
3223,wood
3224,soft_pvc
3225,concrete
3226,concrete
3227,soft_tiles
3228,soft_pvc
3229,soft_pvc
3230,fine_concrete
3231,concrete
3232,concrete
3233,wood
3234,concrete
3235,concrete
3236,soft_pvc
3237,tiled
3238,hard_tiles_large_space
3239,wood
3240,wood
3241,carpet
3242,soft_pvc
3243,soft_pvc
3244,wood
3245,concrete
3246,hard_tiles_large_space
3247,concrete
3248,concrete
3249,concrete
3250,concrete
3251,fine_concrete
3252,concrete
3253,concrete
3254,hard_tiles
3255,wood
3256,wood
3257,concrete
3258,wood
3259,wood
3260,wood
3261,soft_tiles
3262,concrete
3263,concrete
3264,tiled
3265,wood
3266,tiled
3267,wood
3268,concrete
3269,hard_tiles_large_space
3270,tiled
3271,concrete
3272,hard_tiles_large_space
3273,fine_concrete
3274,concrete
3275,wood
3276,concrete
3277,soft_pvc
3278,carpet
3279,concrete
3280,concrete
3281,hard_tiles_large_space
3282,fine_concrete
3283,wood
3284,wood
3285,concrete
3286,fine_concrete
3287,concrete
3288,fine_concrete
3289,soft_tiles
3290,concrete
3291,soft_pvc
3292,soft_pvc
3293,wood
3294,concrete
3295,concrete
3296,hard_tiles_large_space
3297,wood
3298,concrete
3299,concrete
3300,hard_tiles_large_space
3301,tiled
3302,concrete
3303,concrete
3304,soft_pvc
3305,fine_concrete
3306,concrete
3307,soft_pvc
3308,fine_concrete
3309,tiled
3310,tiled
3311,soft_pvc
3312,tiled
3313,wood
3314,concrete
3315,fine_concrete
3316,carpet
3317,fine_concrete
3318,wood
3319,wood
3320,wood
3321,hard_tiles_large_space
3322,fine_concrete
3323,wood
3324,wood
3325,tiled
3326,concrete
3327,concrete
3328,soft_tiles
3329,fine_concrete
3330,soft_pvc
3331,wood
3332,wood
3333,concrete
3334,hard_tiles_large_space
3335,concrete
3336,hard_tiles_large_space
3337,wood
3338,soft_pvc
3339,soft_pvc
3340,soft_pvc
3341,soft_pvc
3342,wood
3343,soft_pvc
3344,fine_concrete
3345,tiled
3346,concrete
3347,soft_pvc
3348,carpet
3349,concrete
3350,tiled
3351,soft_pvc
3352,tiled
3353,concrete
3354,concrete
3355,soft_tiles
3356,wood
3357,concrete
3358,soft_pvc
3359,concrete
3360,concrete
3361,concrete
3362,concrete
3363,concrete
3364,hard_tiles_large_space
3365,tiled
3366,hard_tiles_large_space
3367,concrete
3368,concrete
3369,soft_pvc
3370,wood
3371,wood
3372,hard_tiles_large_space
3373,tiled
3374,soft_pvc
3375,soft_tiles
3376,wood
3377,tiled
3378,wood
3379,concrete
3380,concrete
3381,concrete
3382,tiled
3383,soft_pvc
3384,fine_concrete
3385,fine_concrete
3386,concrete
3387,concrete
3388,wood
3389,hard_tiles_large_space
3390,tiled
3391,soft_pvc
3392,wood
3393,concrete
3394,tiled
3395,soft_pvc
3396,soft_pvc
3397,soft_pvc
3398,hard_tiles_large_space
3399,fine_concrete
3400,soft_tiles
3401,wood
3402,fine_concrete
3403,wood
3404,hard_tiles_large_space
3405,fine_concrete
3406,soft_pvc
3407,wood
3408,tiled
3409,fine_concrete
3410,tiled
3411,soft_pvc
3412,concrete
3413,wood
3414,wood
3415,concrete
3416,soft_pvc
3417,soft_pvc
3418,wood
3419,concrete
3420,carpet
3421,tiled
3422,soft_pvc
3423,wood
3424,soft_pvc
3425,concrete
3426,concrete
3427,fine_concrete
3428,wood
3429,concrete
3430,concrete
3431,wood
3432,concrete
3433,soft_tiles
3434,wood
3435,soft_tiles
3436,carpet
3437,carpet
3438,soft_pvc
3439,wood
3440,soft_tiles
3441,wood
3442,concrete
3443,fine_concrete
3444,tiled
3445,soft_pvc
3446,wood
3447,soft_tiles
3448,soft_pvc
3449,concrete
3450,soft_pvc
3451,soft_pvc
3452,soft_pvc
3453,fine_concrete
3454,concrete
